"sciname","common_name","fao_fishing_area","country","iso3c","wholefish","trimmings","trim_prop","capture","data_source_feed","data_source_fao_area_country","feed_report_spp_name","trimmings_tonnes","wholefish_tonnes","importer_iso3c"
"Engraulis encrasicolus","european anchovy",37,"Georgia","GEO","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ESP"
"Engraulis encrasicolus","european anchovy",37,"Georgia","GEO","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"FRA"
"Engraulis encrasicolus","european anchovy",37,"Georgia","GEO","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GBR"
"Engraulis encrasicolus","european anchovy",37,"Georgia","GEO","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GRC"
"Engraulis encrasicolus","european anchovy",37,"Georgia","GEO","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"NOR"
"Engraulis encrasicolus","european anchovy",37,"Georgia","GEO","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"TUR"
"Engraulis encrasicolus","european anchovy",37,"Georgia","GEO","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"VNM"
"Engraulis encrasicolus","european anchovy",37,"Greece","GRC","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"AUS"
"Engraulis encrasicolus","european anchovy",37,"Greece","GRC","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHL"
"Engraulis encrasicolus","european anchovy",37,"Greece","GRC","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHN"
"Engraulis encrasicolus","european anchovy",37,"Greece","GRC","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CRI"
"Engraulis encrasicolus","european anchovy",37,"Greece","GRC","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"DNK"
"Engraulis encrasicolus","european anchovy",37,"Greece","GRC","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ECU"
"Engraulis encrasicolus","european anchovy",37,"Greece","GRC","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ESP"
"Engraulis encrasicolus","european anchovy",37,"Greece","GRC","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"FRA"
"Engraulis encrasicolus","european anchovy",37,"Greece","GRC","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GBR"
"Engraulis encrasicolus","european anchovy",37,"Greece","GRC","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GRC"
"Engraulis encrasicolus","european anchovy",37,"Greece","GRC","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"NOR"
"Engraulis encrasicolus","european anchovy",37,"Greece","GRC","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"TUR"
"Engraulis encrasicolus","european anchovy",37,"Greece","GRC","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"VNM"
"Engraulis encrasicolus","european anchovy",37,"Italy","ITA","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"AUS"
"Engraulis encrasicolus","european anchovy",37,"Italy","ITA","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHL"
"Engraulis encrasicolus","european anchovy",37,"Italy","ITA","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHN"
"Engraulis encrasicolus","european anchovy",37,"Italy","ITA","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CRI"
"Engraulis encrasicolus","european anchovy",37,"Italy","ITA","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"DNK"
"Engraulis encrasicolus","european anchovy",37,"Italy","ITA","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ECU"
"Engraulis encrasicolus","european anchovy",37,"Italy","ITA","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ESP"
"Engraulis encrasicolus","european anchovy",37,"Italy","ITA","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"FRA"
"Engraulis encrasicolus","european anchovy",37,"Italy","ITA","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GBR"
"Engraulis encrasicolus","european anchovy",37,"Italy","ITA","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GRC"
"Engraulis encrasicolus","european anchovy",37,"Italy","ITA","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"NOR"
"Engraulis encrasicolus","european anchovy",37,"Italy","ITA","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"TUR"
"Engraulis encrasicolus","european anchovy",37,"Italy","ITA","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"VNM"
"Engraulis encrasicolus","european anchovy",37,"Lebanon","LBN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"AUS"
"Engraulis encrasicolus","european anchovy",37,"Lebanon","LBN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHL"
"Engraulis encrasicolus","european anchovy",37,"Lebanon","LBN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHN"
"Engraulis encrasicolus","european anchovy",37,"Lebanon","LBN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CRI"
"Engraulis encrasicolus","european anchovy",37,"Lebanon","LBN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"DNK"
"Engraulis encrasicolus","european anchovy",37,"Lebanon","LBN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ECU"
"Engraulis encrasicolus","european anchovy",37,"Lebanon","LBN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ESP"
"Engraulis encrasicolus","european anchovy",37,"Lebanon","LBN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"FRA"
"Engraulis encrasicolus","european anchovy",37,"Lebanon","LBN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GBR"
"Engraulis encrasicolus","european anchovy",37,"Lebanon","LBN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GRC"
"Engraulis encrasicolus","european anchovy",37,"Lebanon","LBN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"NOR"
"Engraulis encrasicolus","european anchovy",37,"Lebanon","LBN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"TUR"
"Engraulis encrasicolus","european anchovy",37,"Lebanon","LBN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"VNM"
"Engraulis encrasicolus","european anchovy",37,"Malta","MLT","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"AUS"
"Engraulis encrasicolus","european anchovy",37,"Malta","MLT","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHL"
"Engraulis encrasicolus","european anchovy",37,"Malta","MLT","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHN"
"Engraulis encrasicolus","european anchovy",37,"Malta","MLT","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CRI"
"Engraulis encrasicolus","european anchovy",37,"Malta","MLT","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"DNK"
"Engraulis encrasicolus","european anchovy",37,"Malta","MLT","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ECU"
"Engraulis encrasicolus","european anchovy",37,"Malta","MLT","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ESP"
"Engraulis encrasicolus","european anchovy",37,"Malta","MLT","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"FRA"
"Engraulis encrasicolus","european anchovy",37,"Malta","MLT","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GBR"
"Engraulis encrasicolus","european anchovy",37,"Malta","MLT","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GRC"
"Engraulis encrasicolus","european anchovy",37,"Malta","MLT","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"NOR"
"Engraulis encrasicolus","european anchovy",37,"Malta","MLT","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"TUR"
"Engraulis encrasicolus","european anchovy",37,"Malta","MLT","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"VNM"
"Engraulis encrasicolus","european anchovy",37,"Montenegro","MNE","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"AUS"
"Engraulis encrasicolus","european anchovy",37,"Montenegro","MNE","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHL"
"Engraulis encrasicolus","european anchovy",37,"Montenegro","MNE","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHN"
"Engraulis encrasicolus","european anchovy",37,"Montenegro","MNE","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CRI"
"Engraulis encrasicolus","european anchovy",37,"Montenegro","MNE","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"DNK"
"Engraulis encrasicolus","european anchovy",37,"Montenegro","MNE","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ECU"
"Engraulis encrasicolus","european anchovy",37,"Montenegro","MNE","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ESP"
"Engraulis encrasicolus","european anchovy",37,"Montenegro","MNE","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"FRA"
"Engraulis encrasicolus","european anchovy",37,"Montenegro","MNE","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GBR"
"Engraulis encrasicolus","european anchovy",37,"Montenegro","MNE","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GRC"
"Engraulis encrasicolus","european anchovy",37,"Montenegro","MNE","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"NOR"
"Engraulis encrasicolus","european anchovy",37,"Montenegro","MNE","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"TUR"
"Engraulis encrasicolus","european anchovy",37,"Montenegro","MNE","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"VNM"
"Engraulis encrasicolus","european anchovy",37,"Morocco","MAR","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"AUS"
"Engraulis encrasicolus","european anchovy",37,"Morocco","MAR","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHL"
"Engraulis encrasicolus","european anchovy",37,"Morocco","MAR","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHN"
"Engraulis encrasicolus","european anchovy",37,"Morocco","MAR","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CRI"
"Engraulis encrasicolus","european anchovy",37,"Morocco","MAR","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"DNK"
"Engraulis encrasicolus","european anchovy",37,"Morocco","MAR","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ECU"
"Engraulis encrasicolus","european anchovy",37,"Morocco","MAR","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ESP"
"Engraulis encrasicolus","european anchovy",37,"Morocco","MAR","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"FRA"
"Engraulis encrasicolus","european anchovy",37,"Morocco","MAR","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GBR"
"Engraulis encrasicolus","european anchovy",37,"Morocco","MAR","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GRC"
"Engraulis encrasicolus","european anchovy",37,"Morocco","MAR","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"NOR"
"Engraulis encrasicolus","european anchovy",37,"Morocco","MAR","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"TUR"
"Engraulis encrasicolus","european anchovy",37,"Morocco","MAR","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"VNM"
"Engraulis encrasicolus","european anchovy",37,"Romania","ROU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"AUS"
"Engraulis encrasicolus","european anchovy",37,"Romania","ROU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHL"
"Engraulis encrasicolus","european anchovy",37,"Romania","ROU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHN"
"Engraulis encrasicolus","european anchovy",37,"Romania","ROU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CRI"
"Engraulis encrasicolus","european anchovy",37,"Romania","ROU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"DNK"
"Engraulis encrasicolus","european anchovy",37,"Romania","ROU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ECU"
"Engraulis encrasicolus","european anchovy",37,"Romania","ROU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ESP"
"Engraulis encrasicolus","european anchovy",37,"Romania","ROU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"FRA"
"Engraulis encrasicolus","european anchovy",37,"Romania","ROU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GBR"
"Engraulis encrasicolus","european anchovy",37,"Romania","ROU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GRC"
"Engraulis encrasicolus","european anchovy",37,"Romania","ROU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"NOR"
"Engraulis encrasicolus","european anchovy",37,"Romania","ROU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"TUR"
"Engraulis encrasicolus","european anchovy",37,"Romania","ROU","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"VNM"
"Engraulis encrasicolus","european anchovy",37,"Russian Federation","RUS","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"AUS"
"Engraulis encrasicolus","european anchovy",37,"Russian Federation","RUS","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHL"
"Engraulis encrasicolus","european anchovy",37,"Russian Federation","RUS","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHN"
"Engraulis encrasicolus","european anchovy",37,"Russian Federation","RUS","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CRI"
"Engraulis encrasicolus","european anchovy",37,"Russian Federation","RUS","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"DNK"
"Engraulis encrasicolus","european anchovy",37,"Russian Federation","RUS","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ECU"
"Engraulis encrasicolus","european anchovy",37,"Russian Federation","RUS","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ESP"
"Engraulis encrasicolus","european anchovy",37,"Russian Federation","RUS","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"FRA"
"Engraulis encrasicolus","european anchovy",37,"Russian Federation","RUS","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GBR"
"Engraulis encrasicolus","european anchovy",37,"Russian Federation","RUS","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GRC"
"Engraulis encrasicolus","european anchovy",37,"Russian Federation","RUS","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"NOR"
"Engraulis encrasicolus","european anchovy",37,"Russian Federation","RUS","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"TUR"
"Engraulis encrasicolus","european anchovy",37,"Russian Federation","RUS","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"VNM"
"Engraulis encrasicolus","european anchovy",37,"Slovenia","SVN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"AUS"
"Engraulis encrasicolus","european anchovy",37,"Slovenia","SVN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHL"
"Engraulis encrasicolus","european anchovy",37,"Slovenia","SVN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHN"
"Engraulis encrasicolus","european anchovy",37,"Slovenia","SVN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CRI"
"Engraulis encrasicolus","european anchovy",37,"Slovenia","SVN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"DNK"
"Engraulis encrasicolus","european anchovy",37,"Slovenia","SVN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ECU"
"Engraulis encrasicolus","european anchovy",37,"Slovenia","SVN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"ESP"
"Engraulis encrasicolus","european anchovy",37,"Slovenia","SVN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"FRA"
"Engraulis encrasicolus","european anchovy",37,"Slovenia","SVN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GBR"
"Engraulis encrasicolus","european anchovy",37,"Slovenia","SVN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"GRC"
"Engraulis encrasicolus","european anchovy",37,"Slovenia","SVN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"NOR"
"Engraulis encrasicolus","european anchovy",37,"Slovenia","SVN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"TUR"
"Engraulis encrasicolus","european anchovy",37,"Slovenia","SVN","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"VNM"
"Engraulis encrasicolus","european anchovy",37,"Spain","ESP","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"AUS"
"Engraulis encrasicolus","european anchovy",37,"Spain","ESP","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHL"
"Engraulis encrasicolus","european anchovy",37,"Spain","ESP","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CHN"
"Engraulis encrasicolus","european anchovy",37,"Spain","ESP","yes","yes",0.11,"yes","biomar","FishStat capture","Anchovy",1430.33,11572.67,"CRI"
