"source_country_iso3c","source_country_name","importer_iso3c","sciname","common_name","wholefish","trimmings","trim_prop","data_source_feed","feed_report_spp_name"
"FRA","France",NA,"reinhardtius hippoglossoides","greenland halibut","no","yes",1,"Shea et al. 2025","greenland halibut"
"FRA","France",NA,"salmo salar","atlantic salmon","no","yes",1,"Shea et al. 2025","atlantic salmon"
"FRA","France",NA,"salmo salar","atlantic salmon","no","yes",1,"Shea et al. 2025","salmon"
"FRA","France",NA,"sardina pilchardus","european pilchard(=sardine)","no","yes",0.333333333333333,"Shea et al. 2025","european sardine"
"FRA","France",NA,"sardina pilchardus","european pilchard(=sardine)","yes","no",0.333333333333333,"Shea et al. 2025","sardine"
"FRA","France",NA,"scomber scombrus","atlantic mackerel","no","yes",1,"Shea et al. 2025","mackerel"
"FRA","France",NA,"scophthalmus maximus","turbot","no","yes",1,"Shea et al. 2025","turbot"
"FRA","France",NA,"sebastes mentella","beaked redfish","no","yes",1,"Shea et al. 2025","beaked redfish"
"FRA","France",NA,"solea solea","common sole","no","yes",1,"Shea et al. 2025","sole"
"FRA","France",NA,"spondyliosoma cantharus","black seabream","no","yes",1,"Shea et al. 2025","black seabream"
"FRA","France",NA,"sprattus sprattus","european sprat","yes","no",0,"Shea et al. 2025","sprat"
"FRA","France",NA,"trisopterus luscus","pouting(=bib)","no","yes",1,"Shea et al. 2025","pouting"
"FRA","France",NA,"zeus faber","john dory","no","yes",1,"Shea et al. 2025","john dory"
"GMB","Gambia",NA,"ethmalosa fimbriata","bonga shad","yes","no",0,"Shea et al. 2025","bonga shad"
"GMB","Gambia",NA,"sardinella","sardinellas nei","yes","no",0,"Shea et al. 2025","Round sardinella"
"GMB","Gambia",NA,"sardinella aurita","round sardinella","yes","no",0,"Shea et al. 2025","round sardinella"
"GMB","Gambia",NA,"sardinella maderensis","madeiran sardinella","yes","no",0,"Shea et al. 2025","flat sardinella"
"GEO","Georgia",NA,"engraulis encrasicolus","european anchovy","yes","no",0,"Shea et al. 2025","european anchovy"
"DEU","Germany",NA,"engraulis encrasicolus","european anchovy","yes","no",0,"Shea et al. 2025","black sea anchovy"
"ISL","Iceland",NA,"clupea harengus","atlantic herring","no","yes",1,"Shea et al. 2025","atlantic herring"
"ISL","Iceland",NA,"micromesistius poutassou","blue whiting(=poutassou)","yes","no",0,"Shea et al. 2025","blue whiting"
"ISL","Iceland",NA,"scomber scombrus","atlantic mackerel","no","yes",1,"Shea et al. 2025","mackerel"
"IND","India",NA,"aluterus monoceros","unicorn leatherjacket filefish","yes","no",0,"Shea et al. 2025","yellow-finned leather jacket"
"IND","India",NA,"ariidae","sea catfishes nei","yes","no",0,"Shea et al. 2025","catfish"
"IND","India",NA,"auxis rochei","bullet tuna","no","yes",1,"Shea et al. 2025","tuna"
"IND","India",NA,"auxis thazard","frigate tuna","no","yes",1,"Shea et al. 2025","tuna"
"IND","India",NA,"caesio cuning","redbelly yellowtail fusilier","yes","no",0,"Shea et al. 2025","yellowtail fusilier"
"IND","India",NA,"clarias","catfishes nei","yes","no",0,"Shea et al. 2025","catfish"
"IND","India",NA,"deveximentum insidiator","pugnose ponyfish","yes","no",0,"Shea et al. 2025","pugnose ponyfish"
"IND","India",NA,"engraulidae","anchovies, etc. nei","yes","no",0,"Shea et al. 2025","anchovy"
"IND","India",NA,"eubleekeria splendens","splendid ponyfish","yes","no",0,"Shea et al. 2025","splendid pony fish slimy"
"IND","India",NA,"katsuwonus pelamis","skipjack tuna","no","yes",1,"Shea et al. 2025","tuna"
"IND","India",NA,"lutjanus argentimaculatus","mangrove red snapper","yes","no",0,"Shea et al. 2025","red snapper"
"IND","India",NA,"mulloidichthys martinicus","yellow goatfish","yes","no",0,"Shea et al. 2025","yellow goatfish"
"IND","India",NA,"nemipterus japonicus","japanese threadfin bream","no","yes",1,"Shea et al. 2025","japanese thread fin fish"
"IND","India",NA,"pangasianodon hypophthalmus","striped catfish","yes","no",0,"Shea et al. 2025","catfish"
"IND","India",NA,"pentaprion longimanus",NA,"yes","no",0,"Shea et al. 2025","longfin mojarra"
"IND","India",NA,"perciformes","tuna-like fishes nei","no","yes",1,"Shea et al. 2025","tuna"
"IND","India",NA,"priacanthus tayenus","purple-spotted bigeye","yes","no",0,"Shea et al. 2025","purple-spotted (bigeye)"
"IND","India",NA,"pterocaesio chrysozona",NA,"yes","no",0,"Shea et al. 2025","gold band fusilier"
"IND","India",NA,"rastrelliger kanagurta","indian mackerel","yes","no",0,"Shea et al. 2025","mackerel"
"IND","India",NA,"sardinella fimbriata","fringescale sardinella","yes","no",0,"Shea et al. 2025","lesser sardine"
"IND","India",NA,"sardinella longiceps","indian oil sardine","no","yes",0.1,"Shea et al. 2025","sardine"
"IND","India",NA,"sardinella longiceps","indian oil sardine","yes","no",0.1,"Shea et al. 2025","indian oil sardine"
"IND","India",NA,"sardinella longiceps","indian oil sardine","yes","no",0.1,"Shea et al. 2025","sardine"
"IND","India",NA,"saurida undosquamis","brushtooth lizardfish","yes","no",0,"Shea et al. 2025","lizardfish"
"IND","India",NA,"scomber scombrus","atlantic mackerel","yes","no",0,"Shea et al. 2025","mackerel"
"IND","India",NA,"stolephorus","stolephorus anchovies nei","yes","no",0,"Shea et al. 2025","anchovy"
"IND","India",NA,"thunnus albacares","yellowfin tuna","no","yes",1,"Shea et al. 2025","tuna"
"IND","India",NA,"thunnus obesus","bigeye tuna","no","yes",1,"Shea et al. 2025","tuna"
"IND","India",NA,"thunnus tonggol","longtail tuna","no","yes",1,"Shea et al. 2025","tuna"
"IDN","Indonesia",NA,"amblygaster sirm","spotted sardinella","no","yes",0.5,"Shea et al. 2025","lemuru"
"IDN","Indonesia",NA,"amblygaster sirm","spotted sardinella","no","yes",0.5,"Shea et al. 2025","sardine"
"IDN","Indonesia",NA,"amblygaster sirm","spotted sardinella","yes","no",0.5,"Shea et al. 2025","lemuru"
"IDN","Indonesia",NA,"amblygaster sirm","spotted sardinella","yes","no",0.5,"Shea et al. 2025","sardine"
"IDN","Indonesia",NA,"auxis","frigate and bullet tunas","no","yes",1,"Shea et al. 2025","tuna"
"IDN","Indonesia",NA,"auxis rochei","bullet tuna","no","yes",1,"Shea et al. 2025","tuna"
"IDN","Indonesia",NA,"auxis thazard","frigate tuna","no","yes",1,"Shea et al. 2025","tuna"
"IDN","Indonesia",NA,"dussumieria acuta","rainbow sardine","no","yes",0.5,"Shea et al. 2025","sardine"
"IDN","Indonesia",NA,"dussumieria acuta","rainbow sardine","yes","no",0.5,"Shea et al. 2025","sardine"
"IDN","Indonesia",NA,"gymnosarda unicolor","dogtooth tuna","no","yes",1,"Shea et al. 2025","tuna"
"IDN","Indonesia",NA,"katsuwonus pelamis","skipjack tuna","no","yes",1,"Shea et al. 2025","skipjack tuna"
"IDN","Indonesia",NA,"katsuwonus pelamis","skipjack tuna","no","yes",1,"Shea et al. 2025","tuna"
"IDN","Indonesia",NA,"perciformes","tuna-like fishes nei","no","yes",1,"Shea et al. 2025","tuna"
"IDN","Indonesia",NA,"sardinella fimbriata","fringescale sardinella","no","yes",0.5,"Shea et al. 2025","fringescale sardinella"
"IDN","Indonesia",NA,"sardinella fimbriata","fringescale sardinella","yes","no",0.5,"Shea et al. 2025","fringescale sardinella"
"IDN","Indonesia",NA,"sardinella gibbosa","goldstripe sardinella","no","yes",0.5,"Shea et al. 2025","sardine"
"IDN","Indonesia",NA,"sardinella gibbosa","goldstripe sardinella","yes","no",0.5,"Shea et al. 2025","sardine"
"IDN","Indonesia",NA,"sardinella lemuru","bali sardinella","no","yes",0.5,"Shea et al. 2025","sardine"
"IDN","Indonesia",NA,"sardinella lemuru","bali sardinella","yes","no",0.5,"Shea et al. 2025","sardine"
"IDN","Indonesia",NA,"sardinops sagax","south american pilchard","no","yes",0.5,"Shea et al. 2025","south american pilchard"
"IDN","Indonesia",NA,"sardinops sagax","south american pilchard","yes","no",0.5,"Shea et al. 2025","south american pilchard"
"IDN","Indonesia",NA,"thunnus albacares","yellowfin tuna","no","yes",1,"Shea et al. 2025","tuna"
"IDN","Indonesia",NA,"thunnus albacares","yellowfin tuna","no","yes",1,"Shea et al. 2025","yellowfin tuna"
"IDN","Indonesia",NA,"thunnus maccoyii","southern bluefin tuna","no","yes",1,"Shea et al. 2025","tuna"
"IDN","Indonesia",NA,"thunnus obesus","bigeye tuna","no","yes",1,"Shea et al. 2025","tuna"
"IDN","Indonesia",NA,"thunnus tonggol","longtail tuna","no","yes",1,"Shea et al. 2025","tuna"
"IRN","Iran",NA,"chirocentrus nudus","whitefin wolf-herring","no","yes",0.5,"Shea et al. 2025","sardine"
"IRN","Iran",NA,"chirocentrus nudus","whitefin wolf-herring","yes","no",0.5,"Shea et al. 2025","sardine"
"IRN","Iran",NA,"clupeiformes","clupeoids nei","no","yes",0.5,"Shea et al. 2025","sardine"
"IRN","Iran",NA,"clupeiformes","clupeoids nei","yes","no",0.5,"Shea et al. 2025","sardine"
"IRN","Iran",NA,"sardinella longiceps","indian oil sardine","no","yes",0.5,"Shea et al. 2025","sardine"
"IRN","Iran",NA,"sardinella longiceps","indian oil sardine","yes","no",0.5,"Shea et al. 2025","sardine"
"IRL","Ireland",NA,"cancer pagurus","edible crab","no","yes",1,"Shea et al. 2025","crab"
"IRL","Ireland",NA,"capros aper","boarfish","no","yes",1,"Shea et al. 2025","boarfish"
"IRL","Ireland",NA,"carcinus maenas","green crab","no","yes",1,"Shea et al. 2025","crab"
"IRL","Ireland",NA,"clupea pallasii","pacific herring","no","yes",1,"Shea et al. 2025","herring"
"IRL","Ireland",NA,"engraulis encrasicolus","european anchovy","no","yes",0.6,"Shea et al. 2025","anchovy"
"IRL","Ireland",NA,"engraulis encrasicolus","european anchovy","no","yes",0.6,"Shea et al. 2025","european anchovy"
"IRL","Ireland",NA,"engraulis encrasicolus","european anchovy","yes","no",0.6,"Shea et al. 2025","anchovy"
"IRL","Ireland",NA,"lophiidae","anglerfishes nei","no","yes",1,"Shea et al. 2025","anglerfish"
"IRL","Ireland",NA,"maja squinado","spinous spider crab","no","yes",1,"Shea et al. 2025","crab"
"IRL","Ireland",NA,"melanogrammus aeglefinus","haddock","no","yes",1,"Shea et al. 2025","haddock"
"IRL","Ireland",NA,"merluccius","hakes nei","no","yes",1,"Shea et al. 2025","hake"
"IRL","Ireland",NA,"merluccius merluccius","european hake","no","yes",1,"Shea et al. 2025","hake"
"IRL","Ireland",NA,"micromesistius poutassou","blue whiting(=poutassou)","no","yes",0.5,"Shea et al. 2025","blue whiting"
"IRL","Ireland",NA,"micromesistius poutassou","blue whiting(=poutassou)","yes","no",0.5,"Shea et al. 2025","blue whiting"
"IRL","Ireland",NA,"necora puber","velvet swimcrab","no","yes",1,"Shea et al. 2025","crab"
"IRL","Ireland",NA,"nephrops norvegicus","norway lobster","no","yes",1,"Shea et al. 2025","norwegian lobster"
"IRL","Ireland",NA,"portunidae","swimming crabs, etc. nei","no","yes",1,"Shea et al. 2025","crab"
"IRL","Ireland",NA,"salmo salar","atlantic salmon","no","yes",1,"Shea et al. 2025","salmon"
"IRL","Ireland",NA,"sardina pilchardus","european pilchard(=sardine)","no","yes",0.666666666666667,"Shea et al. 2025","european pilchard"
"IRL","Ireland",NA,"sardina pilchardus","european pilchard(=sardine)","no","yes",0.666666666666667,"Shea et al. 2025","sardine"
"IRL","Ireland",NA,"sardina pilchardus","european pilchard(=sardine)","yes","no",0.666666666666667,"Shea et al. 2025","sardine"
"IRL","Ireland",NA,"scomber japonicus","pacific chub mackerel","no","yes",1,"Shea et al. 2025","mackerel"
"IRL","Ireland",NA,"sprattus sprattus","european sprat","no","yes",1,"Shea et al. 2025","sprat"
"IRL","Ireland",NA,"trachurus japonicus","japanese jack mackerel","no","yes",1,"Shea et al. 2025","horse mackerel"
"LVA","Latvia",NA,"clupea harengus","atlantic herring","no","yes",1,"Shea et al. 2025","herring"
"LVA","Latvia",NA,"gadus morhua","atlantic cod","no","yes",1,"Shea et al. 2025","cod"
"LVA","Latvia",NA,"salmo salar","atlantic salmon","no","yes",1,"Shea et al. 2025","salmon"
"LVA","Latvia",NA,"sprattus sprattus","european sprat","no","yes",1,"Shea et al. 2025","sprat"
"LTU","Lithuania",NA,"salmo salar","atlantic salmon","no","yes",1,"Shea et al. 2025","salmon"
"MYS","Malaysia",NA,"auxis","frigate and bullet tunas","no","yes",1,"Shea et al. 2025","tuna"
"MYS","Malaysia",NA,"auxis thazard","frigate tuna","no","yes",1,"Shea et al. 2025","tuna"
"MYS","Malaysia",NA,"katsuwonus pelamis","skipjack tuna","no","yes",1,"Shea et al. 2025","tuna"
"MYS","Malaysia",NA,"perciformes","tuna-like fishes nei","no","yes",1,"Shea et al. 2025","tuna"
"MYS","Malaysia",NA,"rastrelliger","indian mackerels nei","no","yes",1,"Shea et al. 2025","mackerel"
"MYS","Malaysia",NA,"scomberomorus commerson","narrow-barred spanish mackerel","no","yes",1,"Shea et al. 2025","mackerel"
"MYS","Malaysia",NA,"scomberomorus guttatus","indo-pacific king mackerel","no","yes",1,"Shea et al. 2025","mackerel"
"MYS","Malaysia",NA,"scombridae","mackerels nei","no","yes",1,"Shea et al. 2025","mackerel"
"MYS","Malaysia",NA,"thunnus albacares","yellowfin tuna","no","yes",1,"Shea et al. 2025","tuna"
"MYS","Malaysia",NA,"thunnus obesus","bigeye tuna","no","yes",1,"Shea et al. 2025","tuna"
"MYS","Malaysia",NA,"thunnus tonggol","longtail tuna","no","yes",1,"Shea et al. 2025","tuna"
"MRT","Mauritania",NA,"sardina pilchardus","european pilchard(=sardine)","yes","no",0,"Shea et al. 2025","sardine"
"MRT","Mauritania",NA,"sardinella","sardinellas nei","no","yes",0.166666666666667,"Shea et al. 2025","sardinella"
"MRT","Mauritania",NA,"sardinella","sardinellas nei","yes","no",0.166666666666667,"Shea et al. 2025","sardine"
"MRT","Mauritania",NA,"sardinella maderensis","madeiran sardinella","yes","no",0,"Shea et al. 2025","madeiran sardinella"
"MUS","Mauritius",NA,"katsuwonus pelamis","skipjack tuna","no","yes",1,"Shea et al. 2025","skipjack tuna"
"MUS","Mauritius",NA,"thunnus alalunga","albacore","no","yes",1,"Shea et al. 2025","albacore tuna"
"MUS","Mauritius",NA,"thunnus albacares","yellowfin tuna","no","yes",1,"Shea et al. 2025","yellowfin tuna"
"MUS","Mauritius",NA,"thunnus obesus","bigeye tuna","no","yes",1,"Shea et al. 2025","bigeye tuna"
"MEX","Mexico",NA,"cetengraulis mysticetus","pacific anchoveta","yes","no",0,"Shea et al. 2025","bocona sardine"
"MEX","Mexico",NA,"cetengraulis mysticetus","pacific anchoveta","yes","no",0,"Shea et al. 2025","pacific anchoveta"
"MEX","Mexico",NA,"engraulis mordax","californian anchovy","yes","no",0,"Shea et al. 2025","anchoveta"
"MEX","Mexico",NA,"engraulis mordax","californian anchovy","yes","no",0,"Shea et al. 2025","anchovy"
"MEX","Mexico",NA,"etrumeus sadina","red-eye round herring","yes","no",0,"Shea et al. 2025","japanese sardine"
"MEX","Mexico",NA,"etrumeus sadina","red-eye round herring","yes","no",0,"Shea et al. 2025","sardine japanese"
"MEX","Mexico",NA,"etrumeus whiteheadi","whitehead's round herring","yes","no",0,"Shea et al. 2025","japanese sardine"
"MEX","Mexico",NA,"etrumeus whiteheadi","whitehead's round herring","yes","no",0,"Shea et al. 2025","red eye round herring"
"MEX","Mexico",NA,"katsuwonus pelamis","skipjack tuna","no","yes",1,"Shea et al. 2025","skipjack tuna"
"MEX","Mexico",NA,"oligoplites refulgens","shortjaw leatherjacket","yes","no",0,"Shea et al. 2025","sardine"
"MEX","Mexico",NA,"opisthonema libertate","pacific thread herring","yes","no",0,"Shea et al. 2025","pacific thread herring"
"MEX","Mexico",NA,"opisthonema libertate","pacific thread herring","yes","no",0,"Shea et al. 2025","thread herring"
"MEX","Mexico",NA,"penaeus vannamei","whiteleg shrimp","no","yes",1,"Shea et al. 2025","shrimp"
"MEX","Mexico",NA,"sardinops sagax","south american pilchard","yes","no",0,"Shea et al. 2025","monterrey sardine"
"MEX","Mexico",NA,"sardinops sagax","south american pilchard","yes","no",0,"Shea et al. 2025","south american pilchard"
"MEX","Mexico",NA,"scomber japonicus","pacific chub mackerel","no","yes",0.2,"Shea et al. 2025","makerel"
"MEX","Mexico",NA,"scomber japonicus","pacific chub mackerel","yes","no",0.2,"Shea et al. 2025","mackerel"
"MEX","Mexico",NA,"scomber japonicus","pacific chub mackerel","yes","no",0.2,"Shea et al. 2025","pacific chub mackerel"
"MEX","Mexico",NA,"thunnus albacares","yellowfin tuna","no","yes",1,"Shea et al. 2025","yellowfin tuna"
"MEX","Mexico",NA,"trachurus symmetricus","pacific jack mackerel","no","yes",0.25,"Shea et al. 2025","charro sardine"
"MEX","Mexico",NA,"trachurus symmetricus","pacific jack mackerel","yes","no",0.25,"Shea et al. 2025","pacific jack mackerel"
"MAR","Morocco",NA,"engraulis encrasicolus","european anchovy","yes","no",0,"Shea et al. 2025","european anchovy"
"MAR","Morocco",NA,"sardina pilchardus","european pilchard(=sardine)","no","yes",0.538461538461538,"Shea et al. 2025","european pilchard"
"MAR","Morocco",NA,"sardina pilchardus","european pilchard(=sardine)","no","yes",0.538461538461538,"Shea et al. 2025","sardine"
"MAR","Morocco",NA,"sardina pilchardus","european pilchard(=sardine)","yes","no",0.538461538461538,"Shea et al. 2025","sardine"
"MAR","Morocco",NA,"sardinella aurita","round sardinella","no","yes",0.75,"Shea et al. 2025","round sardinella"
"MAR","Morocco",NA,"sardinella aurita","round sardinella","yes","no",0.75,"Shea et al. 2025","round sardinella"
"MAR","Morocco",NA,"scomber colias","atlantic chub mackerel","no","yes",1,"Shea et al. 2025","atlantic chub mackerel"
"MAR","Morocco",NA,"scomber colias","atlantic chub mackerel","no","yes",1,"Shea et al. 2025","chub mackerel"
"MAR","Morocco",NA,"scomber japonicus","pacific chub mackerel","yes","no",0,"Shea et al. 2025","mackerel"
"MAR","Morocco",NA,"trachurus trachurus","atlantic horse mackerel","no","yes",1,"Shea et al. 2025","horse mackerel"
"NAM","Namibia",NA,"trachurus trachurus","atlantic horse mackerel","yes","no",0,"Shea et al. 2025","horse mackerel"
"NZL","New Zealand",NA,"allothunnus fallai","slender tuna","no","yes",1,"Shea et al. 2025","tuna"
"NZL","New Zealand",NA,"auxis","frigate and bullet tunas","no","yes",1,"Shea et al. 2025","tuna"
"NZL","New Zealand",NA,"katsuwonus pelamis","skipjack tuna","no","yes",1,"Shea et al. 2025","tuna"
"NZL","New Zealand",NA,"macruronus novaezelandiae","blue grenadier","no","yes",1,"Shea et al. 2025","hoki"
"NZL","New Zealand",NA,"oncorhynchus tshawytscha","chinook(=spring=king) salmon","no","yes",1,"Shea et al. 2025","king salmon"
"NZL","New Zealand",NA,"perciformes","tuna-like fishes nei","no","yes",1,"Shea et al. 2025","tuna"
"NZL","New Zealand",NA,"thunnus albacares","yellowfin tuna","no","yes",1,"Shea et al. 2025","tuna"
"NZL","New Zealand",NA,"thunnus maccoyii","southern bluefin tuna","no","yes",1,"Shea et al. 2025","tuna"
"NZL","New Zealand",NA,"thunnus obesus","bigeye tuna","no","yes",1,"Shea et al. 2025","tuna"
"NZL","New Zealand",NA,"thunnus orientalis","pacific bluefin tuna","no","yes",1,"Shea et al. 2025","tuna"
"NOR","Norway",NA,"calanus finmarchicus","","yes","no",0,"Shea et al. 2025","calanus zooplankton"
"NOR","Norway",NA,"clupea harengus","atlantic herring","no","yes",1,"Shea et al. 2025","herring"
"NOR","Norway",NA,"euphausia superba","antarctic krill","yes","no",0,"Shea et al. 2025","krill"
"NOR","Norway",NA,"gadiculus thori","silvery pout","no","yes",1,"Shea et al. 2025","norway silvery cod"
"NOR","Norway",NA,"gadus morhua","atlantic cod","no","yes",1,"Shea et al. 2025","cod"
"NOR","Norway",NA,"lophius budegassa","blackbellied angler","no","yes",1,"Shea et al. 2025","anglerfish"
"NOR","Norway",NA,"lophius piscatorius","angler(=monk)","no","yes",1,"Shea et al. 2025","anglerfish"
"NOR","Norway",NA,"mallotus villosus","capelin","no","yes",0.333333333333333,"Shea et al. 2025","capelin"
"NOR","Norway",NA,"mallotus villosus","capelin","yes","no",0.333333333333333,"Shea et al. 2025","capelin"
