factory_id,country,lat,long,company,data_type,material_type,material_type_simple,comm_name,sci_name,func_group,source,website,date
272,Norway,62.4361,6.2435,TripleNine,A,whole,whole,Norway pout,Trisopterus esmarkii,Medium benthopelagics (30 - 89 cm),IFFO,https://www.999.dk/en/,Feb-24
272,Norway,62.4361,6.2435,TripleNine,A,fishery by-products,by-products,Haddock,Melanogrammus aeglefinus,Medium demersals (30 - 89 cm),IFFO,https://www.999.dk/en/,Feb-24
272,Norway,62.4361,6.2435,TripleNine,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),IFFO,https://www.999.dk/en/,Feb-24
272,Norway,62.4361,6.2435,TripleNine,A,fishery by-products,by-products,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),IFFO,https://www.999.dk/en/,Feb-24
272,Norway,62.4361,6.2435,TripleNine,A,whole,whole,Capelin,Mallotus villosus,Small pelagics (<30 cm),IFFO,https://www.999.dk/en/,Feb-24
272,Norway,62.4361,6.2435,TripleNine,A,fishery by-products,by-products,Capelin,Mallotus villosus,Small pelagics (<30 cm),IFFO,https://www.999.dk/en/,Feb-24
273,Norway,29.8367,-95.5272,Aker BioMarine Antarctic AS,A,whole,whole,Krill,NA,Shrimps,IFFO,https://www.akerbiomarine.com/,Feb-24
274,Norway,63.818,9.6343,Mowi Markets Norway AS,A,aquaculture by-products,by-products,Atlantic Salmon,Salmo salar,Large benthopelagics (>=90 cm),IFFO,https://mowi.com/about-us/our-structure/mowi-feed/,Feb-24
274,Norway,63.818,9.6343,Mowi Markets Norway AS,A,aquaculture by-products,by-products,Rainbow trout,Oncorhynchus mykiss,Large benthopelagics (>=90 cm),IFFO,https://mowi.com/about-us/our-structure/mowi-feed/,Feb-24
275,Norway,60.2689,5.1052,Biomega AS,A,aquaculture by-products,by-products,Atlantic Salmon,Salmo salar,Large benthopelagics (>=90 cm),MarinTrust,https://biomegagroup.com/,Mar-24
275,Norway,60.2689,5.1052,Biomega AS,A,aquaculture by-products,by-products,Rainbow trout,Oncorhynchus mykiss,Large benthopelagics (>=90 cm),MarinTrust,https://biomegagroup.com/,Mar-24
276,Norway,67.29,14.379,Pelagia Bodo Sildoljefabrikk,A,fishery by-products,by-products,Saithe,Pollachius virens,Large demersals (>=90 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
276,Norway,67.29,14.379,Pelagia Bodo Sildoljefabrikk,A,whole,whole,Norway pout,Trisopterus esmarkii,Medium benthopelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
276,Norway,67.29,14.379,Pelagia Bodo Sildoljefabrikk,A,fishery by-products,by-products,Blue whiting,Micromesistius poutassou,Medium benthopelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
276,Norway,67.29,14.379,Pelagia Bodo Sildoljefabrikk,A,fishery by-products,by-products,Whiting,Merlangius merlangus,Medium benthopelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
276,Norway,67.29,14.379,Pelagia Bodo Sildoljefabrikk,A,fishery by-products,by-products,Haddock,Melanogrammus aeglefinus,Medium demersals (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
276,Norway,67.29,14.379,Pelagia Bodo Sildoljefabrikk,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
276,Norway,67.29,14.379,Pelagia Bodo Sildoljefabrikk,A,fishery by-products,by-products,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
276,Norway,67.29,14.379,Pelagia Bodo Sildoljefabrikk,A,whole,whole,Capelin,Mallotus villosus,Small pelagics (<30 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
276,Norway,67.29,14.379,Pelagia Bodo Sildoljefabrikk,A,fishery by-products,by-products,Capelin,Mallotus villosus,Small pelagics (<30 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
276,Norway,67.29,14.379,Pelagia Bodo Sildoljefabrikk,A,fishery by-products,by-products,Norway silvery cod,Gadiculus thori,Small pelagics (<30 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
277,Norway,59.3365,5.3019,Pelagia Karmsund Fiskemel,A,whole,whole,Norway pout,Trisopterus esmarkii,Medium benthopelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
277,Norway,59.3365,5.3019,Pelagia Karmsund Fiskemel,A,fishery by-products,by-products,Blue whiting,Micromesistius poutassou,Medium benthopelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
277,Norway,59.3365,5.3019,Pelagia Karmsund Fiskemel,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
277,Norway,59.3365,5.3019,Pelagia Karmsund Fiskemel,A,fishery by-products,by-products,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
277,Norway,59.3365,5.3019,Pelagia Karmsund Fiskemel,A,fishery by-products,by-products,Horse Mackerel,Trachurus trachurus,Medium pelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
277,Norway,59.3365,5.3019,Pelagia Karmsund Fiskemel,A,whole,whole,Capelin,Mallotus villosus,Small pelagics (<30 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
278,Norway,58.451,5.9921,Pelagia Egersund Sildoljefabrikk,A,whole,whole,Norway pout,Trisopterus esmarkii,Medium benthopelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
278,Norway,58.451,5.9921,Pelagia Egersund Sildoljefabrikk,A,fishery by-products,by-products,Blue whiting,Micromesistius poutassou,Medium benthopelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
278,Norway,58.451,5.9921,Pelagia Egersund Sildoljefabrikk,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
278,Norway,58.451,5.9921,Pelagia Egersund Sildoljefabrikk,A,fishery by-products,by-products,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
278,Norway,58.451,5.9921,Pelagia Egersund Sildoljefabrikk,A,fishery by-products,by-products,Horse Mackerel,Trachurus trachurus,Medium pelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
278,Norway,58.451,5.9921,Pelagia Egersund Sildoljefabrikk,A,whole,whole,Capelin,Mallotus villosus,Small pelagics (<30 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
279,Norway,61.9331,5.1373,Pelagia Maloy Sildoljefabrikk,A,whole,whole,Norway pout,Trisopterus esmarkii,Medium benthopelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
279,Norway,61.9331,5.1373,Pelagia Maloy Sildoljefabrikk,A,fishery by-products,by-products,Blue whiting,Micromesistius poutassou,Medium benthopelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
279,Norway,61.9331,5.1373,Pelagia Maloy Sildoljefabrikk,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
279,Norway,61.9331,5.1373,Pelagia Maloy Sildoljefabrikk,A,fishery by-products,by-products,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
279,Norway,61.9331,5.1373,Pelagia Maloy Sildoljefabrikk,A,fishery by-products,by-products,Horse Mackerel,Trachurus trachurus,Medium pelagics (30 - 89 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
279,Norway,61.9331,5.1373,Pelagia Maloy Sildoljefabrikk,A,whole,whole,Capelin,Mallotus villosus,Small pelagics (<30 cm),EFFOP,https://pelagia.com/cm/facilities/,Feb-24
280,Norway,59.3374,5.2914,Pelagia Karmsund Protein,A,whole,whole,Norway pout,Trisopterus esmarkii,Medium benthopelagics (30 - 89 cm),MarinTrust,https://karmsundprotein.no/en/,Mar-24
280,Norway,59.3374,5.2914,Pelagia Karmsund Protein,A,fishery by-products,by-products,Blue whiting,Micromesistius poutassou,Medium benthopelagics (30 - 89 cm),MarinTrust,https://karmsundprotein.no/en/,Mar-24
280,Norway,59.3374,5.2914,Pelagia Karmsund Protein,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),MarinTrust,https://karmsundprotein.no/en/,Mar-24
280,Norway,59.3374,5.2914,Pelagia Karmsund Protein,A,fishery by-products,by-products,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),MarinTrust,https://karmsundprotein.no/en/,Mar-24
280,Norway,59.3374,5.2914,Pelagia Karmsund Protein,A,fishery by-products,by-products,Horse Mackerel,Trachurus trachurus,Medium pelagics (30 - 89 cm),MarinTrust,https://karmsundprotein.no/en/,Mar-24
280,Norway,59.3374,5.2914,Pelagia Karmsund Protein,A,whole,whole,Capelin,Mallotus villosus,Small pelagics (<30 cm),MarinTrust,https://karmsundprotein.no/en/,Mar-24
281,Norway,62.3131,6.9455,Vital Seafood AS,A,aquaculture by-products,by-products,Atlantic salmon,Salmo salar,Large benthopelagics (>=90 cm),NA,https://mowinutrition.com/contact,Apr-24
281,Norway,62.3131,6.9455,Vital Seafood AS,A,aquaculture by-products,by-products,Rainbow trout,Oncorhynchus mykiss,Large benthopelagics (>=90 cm),NA,https://mowinutrition.com/contact,Apr-24
282,Norway,68.7356,15.5191,Calanus AS,A,whole,whole,Calanus zooplankton,Calanus finmarchicus,NA,MarinTrust,https://www.zooca.no/calanusoljen/,Mar-24
283,Norway,63.7276,9.591,Grontvedt Nutri,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),MarinTrust,https://grontvedtnutri.no/,Mar-24
283,Norway,63.7276,9.591,Grontvedt Nutri,A,fishery by-products,by-products,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),MarinTrust,https://grontvedtnutri.no/,Mar-24
284,Norway,67.6534,12.7206,Lofoten Biomarine AS,A,fishery by-products,by-products,Cod,Gadus morhua,Large benthopelagics (>=90 cm),MarinTrust,https://lofotenviking.com/,Mar-24
284,Norway,67.6534,12.7206,Lofoten Biomarine AS,A,fishery by-products,by-products,Saithe,Pollachius virens,Large demersals (>=90 cm),MarinTrust,https://lofotenviking.com/,Mar-24
284,Norway,67.6534,12.7206,Lofoten Biomarine AS,A,fishery by-products,by-products,Haddock,Melanogrammus aeglefinus,Medium demersals (30 - 89 cm),MarinTrust,https://lofotenviking.com/,Mar-24
284,Norway,67.6534,12.7206,Lofoten Biomarine AS,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),MarinTrust,https://lofotenviking.com/,Mar-24
284,Norway,67.6534,12.7206,Lofoten Biomarine AS,A,fishery by-products,by-products,Capelin,Mallotus villosus,Small pelagics (<30 cm),MarinTrust,https://lofotenviking.com/,Mar-24
285,Norway,63.7091,8.5636,Nutrimar AS,A,aquaculture by-products,by-products,Atlantic salmon,Salmo salar,Large benthopelagics (>=90 cm),MarinTrust,https://nutrimar.no/,Mar-24
285,Norway,63.7091,8.5636,Nutrimar AS,A,aquaculture by-products,by-products,Rainbow trout,Oncorhynchus mykiss,Large benthopelagics (>=90 cm),MarinTrust,https://nutrimar.no/,Mar-24
286,Norway,58.438,5.9786,Prima Protein AS,A,fishery by-products,by-products,Anglerfish,Lophius budegassa,Large bathydemersals (>=90 cm),MarinTrust,https://primaprotein.no/en/front-page/,Mar-24
286,Norway,58.438,5.9786,Prima Protein AS,A,fishery by-products,by-products,Anglerfish,Lophius piscatorius,Large bathydemersals (>=90 cm),MarinTrust,https://primaprotein.no/en/front-page/,Mar-24
286,Norway,58.438,5.9786,Prima Protein AS,A,fishery by-products,by-products,Cod,Gadus morhua,Large benthopelagics (>=90 cm),MarinTrust,https://primaprotein.no/en/front-page/,Mar-24
286,Norway,58.438,5.9786,Prima Protein AS,A,fishery by-products,by-products,Saithe,Pollachius virens,Large demersals (>=90 cm),MarinTrust,https://primaprotein.no/en/front-page/,Mar-24
286,Norway,58.438,5.9786,Prima Protein AS,A,whole,whole,Norway pout,Trisopterus esmarkii,Medium benthopelagics (30 - 89 cm),MarinTrust,https://primaprotein.no/en/front-page/,Mar-24
286,Norway,58.438,5.9786,Prima Protein AS,A,fishery by-products,by-products,Horse Mackerel,Trachurus trachurus,Medium pelagics (30 - 89 cm),MarinTrust,https://primaprotein.no/en/front-page/,Mar-24
286,Norway,58.438,5.9786,Prima Protein AS,A,fishery by-products,by-products,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),MarinTrust,https://primaprotein.no/en/front-page/,Mar-24
286,Norway,58.438,5.9786,Prima Protein AS,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),MarinTrust,https://primaprotein.no/en/front-page/,Mar-24
287,Norway,63.7631,9.7591,Scanbio Ingredients AS,A,aquaculture by-products,by-products,Atlantic salmon,Salmo salar,Large benthopelagics (>=90 cm),MarinTrust,https://scanbio.com/,Mar-24
287,Norway,63.7631,9.7591,Scanbio Ingredients AS,A,aquaculture by-products,by-products,Rainbow trout,Oncorhynchus mykiss,Large benthopelagics (>=90 cm),MarinTrust,https://scanbio.com/,Mar-24
287,Norway,63.7631,9.7591,Scanbio Ingredients AS,A,fishery by-products,by-products,Saithe,Pollachius virens,Large demersals (>=90 cm),MarinTrust,https://scanbio.com/,Mar-24
287,Norway,63.7631,9.7591,Scanbio Ingredients AS,A,fishery by-products,by-products,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),MarinTrust,https://scanbio.com/,Mar-24
287,Norway,63.7631,9.7591,Scanbio Ingredients AS,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),MarinTrust,https://scanbio.com/,Mar-24
287,Norway,63.7631,9.7591,Scanbio Ingredients AS,A,fishery by-products,by-products,Sprat,Sprattus sprattus,Small pelagics (<30 cm),MarinTrust,https://scanbio.com/,Mar-24
288,Norway,64.9015,11.3014,Vital Rorvik,A,aquaculture by-products,by-products,Atlantic salmon,Salmo salar,Large benthopelagics (>=90 cm),MarinTrust,https://mowinutrition.com/contact,Mar-24
288,Norway,64.9015,11.3014,Vital Rorvik,A,aquaculture by-products,by-products,Rainbow trout,Oncorhynchus mykiss,Large benthopelagics (>=90 cm),MarinTrust,https://mowinutrition.com/contact,Mar-24
289,Oman,16.9727,53.9825,Dhofar Fisheries & Food Industries Company SAOG,A,fishery by-products,by-products,Tuna,NA,Large pelagics (>=90 cm),IFFO,https://dhofarfisheries.com/,Feb-24
289,Oman,16.9727,53.9825,Dhofar Fisheries & Food Industries Company SAOG,A,whole,whole,Sardine,Sardina pilchardus,Small pelagics (<30 cm),IFFO,https://dhofarfisheries.com/,Feb-24
290,Oman,19.4511,57.7103,Gold Fin International L.L.C.,A,whole,whole,Sardine,Sardina pilchardus,Small pelagics (<30 cm),IFFO,https://www.goldfinllc.com/,Feb-24
291,Oman,22.6329,59.43,Sea Pride LLC,A,whole,whole,NA,NA,NA,IFFO,https://www.seapridellc.com/,Feb-24
291,Oman,22.6329,59.43,Sea Pride LLC,A,fishery by-products,by-products,NA,NA,NA,IFFO,https://www.seapridellc.com/,Feb-24
292,Oman,22.0286,59.3782,Said Al Butheeni International Trading LLC,A,NA,NA,NA,NA,NA,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,https://www.sbitseafoods.in/,Feb-24
293,Oman,22.0406,59.3722,Said Al Butheeni International Trading LLC,A,NA,NA,NA,NA,NA,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,https://www.sbitseafoods.in/,Feb-24
294,Pakistan,24.922,67.0835,Khan Traders Fish Meal,A,NA,NA,NA,NA,NA,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,https://khan-traders-fishmeal-co.business.site/?utm_source=gmb&utm_medium=referral,Feb-24
295,Pakistan,24.8795,66.6908,Son of the Sea,A,NA,NA,NA,NA,NA,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,https://sonofthesea.com.pk/products/,Feb-24
296,Pakistan,24.7999,67.1472,Paradise Fish Meal,A,NA,NA,NA,NA,NA,https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,https://www.paradisefishmeal.org/,Feb-24
297,Panama,9.1263,-79.0637,Procesadora Bayano S.A.,A,whole,whole,Pacific thread herring,Opisthonema spp.,Small pelagics (<30 cm),MarinTrust,https://probasa.com/,Mar-24
297,Panama,9.1263,-79.0637,Procesadora Bayano S.A.,A,whole,whole,Pacific anchoveta,Cetengraulis mysticetus,Small pelagics (<30 cm),MarinTrust,https://probasa.com/,Mar-24
298,Panama,8.8712,-79.711,Promarina SA,A,whole,whole,Pacific thread herring,Opisthonema spp.,Small pelagics (<30 cm),MarinTrust,NA,Mar-24
298,Panama,8.8712,-79.711,Promarina SA,A,whole,whole,Pacific anchoveta,Cetengraulis mysticetus,Small pelagics (<30 cm),MarinTrust,NA,Mar-24
299,Papua New Guinea,-6.6993,147.0187,Nambawan Seafoods PNG Ltd.,A,fishery by-products,by-products,Tuna,NA,Large pelagics (>=90 cm),https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,https://www.pngyp.com/company/2391/RD_Tuna_Canners_Ltd#map,Feb-24
300,Papua New Guinea,-5.1737,145.777,RD Tuna Canners PNG,A,fishery by-products,by-products,Tuna,NA,Large pelagics (>=90 cm),https://www.trade-seafood.com/directory/seafood/fishmeal-processors.htm,https://www.pngyp.com/company/2391/RD_Tuna_Canners_Ltd#map,Feb-24
301,Peru,-9.0219,-78.6209,Austral Group S.A.A.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,http://www.austral.com.pe/es/plantas-flotas,Feb-24
302,Peru,-11.5788,-77.2693,Austral Group S.A.A.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,http://www.austral.com.pe/es/plantas-flotas,Feb-24
303,Peru,-13.7297,-76.2375,Austral Group S.A.A.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,http://www.austral.com.pe/es/plantas-flotas,Feb-24
304,Peru,-17.0943,-71.4573,Austral Group S.A.A.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,http://www.austral.com.pe/es/plantas-flotas,Feb-24
305,Peru,-10.0973,-78.171,Austral Group S.A.A.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,http://www.austral.com.pe/es/plantas-flotas,Feb-24
306,Peru,-9.108,-78.5634,Cantarana S.A.C,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,NA,Feb-24
307,Peru,-7.6829,-79.433,CFG Investment S.A.C.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,NA,Feb-24
308,Peru,-13.4328,-76.1874,CFG Investment S.A.C.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,NA,Feb-24
309,Peru,-10.7499,-77.7597,CFG Investment S.A.C.,C,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,NA,Feb-24
310,Peru,-9.1126,-78.562,CFG Investment S.A.C.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,NA,Feb-24
311,Peru,-8.9875,-78.5715,Compania Pesquera del Pacifico Centro S.A.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),Personal contact,NA,May-24
312,Peru,-7.7694,-79.2585,Compania Pesquera del Pacifico Centro S.A.,B,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),Personal contact,NA,May-24
313,Peru,-13.4195,-76.1337,Compania Pesquera del Pacifico Centro S.A.,B,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),Personal contact,NA,May-24
314,Peru,-5.8242,-81.0325,Corporacion Pesquera Inca S.A.C.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,NA,Feb-24
315,Peru,-7.7083,-79.4085,Corporacion Pesquera Inca S.A.C.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,NA,Feb-24
316,Peru,-9.1092,-78.5614,Corporacion Pesquera Inca S.A.C.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,NA,Feb-24
317,Peru,-11.5354,-77.2744,Corporacion Pesquera Inca S.A.C.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,NA,Feb-24
318,Peru,-17.6444,-71.3387,Corporacion Pesquera Inca S.A.C.,C,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,NA,Feb-24
319,Peru,-9.1146,-78.5617,Ger Export S.A.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,https://www.ger.com.pe/ger.export/ga-ilo.html#,Feb-24
320,Peru,-17.6782,-71.3628,Ger Export S.A.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,https://www.ger.com.pe/ger.export/ga-ilo.html#,Feb-24
321,Peru,-12.0882,-77.0283,Pesquera Cantabria S.A.,C,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,NA,Feb-24
322,Peru,-11.9984,-77.1333,Pesquera Capricornio S.A.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,www.pcapricornio.com.pe,Feb-24
323,Peru,-8.3622,-74.5689,Pesquera Capricornio S.A.,B,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,www.pcapricornio.com.pe,Feb-24
324,Peru,-9.0893,-78.5735,Pesquera Capricornio S.A.,B,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,www.pcapricornio.com.pe,Feb-24
325,Peru,-11.585,-77.27,Pesquera Caral S.A.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,NA,Feb-24
326,Peru,-12.9082,-76.2877,Pesquera Centinela S.A.C.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,https://www.centinela.com.pe/,Feb-24
327,Peru,-8.5267,-78.7047,Pesquera Centinela S.A.C.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,https://www.centinela.com.pe/,Feb-24
328,Peru,-11.5776,-77.2691,Pesquera Centinela S.A.C.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,https://www.centinela.com.pe/,Feb-24
329,Peru,-11.9994,-77.1333,Pesquera Diamante S.A.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,https://www.diamante.com.pe/,Feb-24
330,Peru,-7.007,-79.1318,Pesquera Diamante S.A.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,https://www.diamante.com.pe/,Feb-24
331,Peru,-10.7941,-77.7429,Pesquera Diamante S.A.,A,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,https://www.diamante.com.pe/,Feb-24
332,Peru,-12.1006,-76.9402,Pesquera Diamante S.A.,B,whole,whole,Anchoveta,Engraulis ringens,Small pelagics (<30 cm),IFFO,https://www.diamante.com.pe/,Feb-24
