"common_name","sciname","Species name from report/literature","source_country_name","source_country_iso3c","processor_iso3c","wholefish","trimmings","Proportion of production which is trimmings derived","Source"
"saithe(=pollock)","pollachius virens","pollock","USA","USA","ITA","yes","no",0,"Skretting 2022"
"saithe(=pollock)","pollachius virens","pollock","USA","USA","JPN","yes","no",0,"Skretting 2022"
"saithe(=pollock)","pollachius virens","pollock","USA","USA","NGA","yes","no",0,"Skretting 2022"
"saithe(=pollock)","pollachius virens","pollock","USA","USA","NOR","yes","no",0,"Skretting 2022"
"saithe(=pollock)","pollachius virens","pollock","USA","USA","TUR","yes","no",0,"Skretting 2022"
"saithe(=pollock)","pollachius virens","pollock","USA","USA","USA","yes","no",0,"Skretting 2022"
"saithe(=pollock)","pollachius virens","pollock","USA","USA","VNM","yes","no",0,"Skretting 2022"
"northern searobin","prionotus carolinus","common searobin","Ecuador","ECU","AUS","yes","no",0,"Skretting 2022"
"northern searobin","prionotus carolinus","common searobin","Ecuador","ECU","CAN","yes","no",0,"Skretting 2022"
"northern searobin","prionotus carolinus","common searobin","Ecuador","ECU","CHL","yes","no",0,"Skretting 2022"
"northern searobin","prionotus carolinus","common searobin","Ecuador","ECU","CHN","yes","no",0,"Skretting 2022"
"northern searobin","prionotus carolinus","common searobin","Ecuador","ECU","ECU","yes","no",0,"Skretting 2022"
"northern searobin","prionotus carolinus","common searobin","Ecuador","ECU","EGY","yes","no",0,"Skretting 2022"
"northern searobin","prionotus carolinus","common searobin","Ecuador","ECU","ESP","yes","no",0,"Skretting 2022"
"northern searobin","prionotus carolinus","common searobin","Ecuador","ECU","FRA","yes","no",0,"Skretting 2022"
"northern searobin","prionotus carolinus","common searobin","Ecuador","ECU","HND","yes","no",0,"Skretting 2022"
"northern searobin","prionotus carolinus","common searobin","Ecuador","ECU","ITA","yes","no",0,"Skretting 2022"
"northern searobin","prionotus carolinus","common searobin","Ecuador","ECU","JPN","yes","no",0,"Skretting 2022"
"northern searobin","prionotus carolinus","common searobin","Ecuador","ECU","NGA","yes","no",0,"Skretting 2022"
"northern searobin","prionotus carolinus","common searobin","Ecuador","ECU","NOR","yes","no",0,"Skretting 2022"
"northern searobin","prionotus carolinus","common searobin","Ecuador","ECU","TUR","yes","no",0,"Skretting 2022"
"northern searobin","prionotus carolinus","common searobin","Ecuador","ECU","USA","yes","no",0,"Skretting 2022"
"northern searobin","prionotus carolinus","common searobin","Ecuador","ECU","VNM","yes","no",0,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Chile","CHL","AUS","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Chile","CHL","CAN","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Chile","CHL","CHL","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Chile","CHL","CHN","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Chile","CHL","ECU","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Chile","CHL","EGY","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Chile","CHL","ESP","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Chile","CHL","FRA","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Chile","CHL","HND","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Chile","CHL","ITA","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Chile","CHL","JPN","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Chile","CHL","NGA","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Chile","CHL","NOR","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Chile","CHL","TUR","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Chile","CHL","USA","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Chile","CHL","VNM","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Italy","ITA","AUS","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Italy","ITA","CAN","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Italy","ITA","CHL","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Italy","ITA","CHN","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Italy","ITA","ECU","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Italy","ITA","EGY","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Italy","ITA","ESP","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Italy","ITA","FRA","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Italy","ITA","HND","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Italy","ITA","ITA","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Italy","ITA","JPN","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Italy","ITA","NGA","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Italy","ITA","NOR","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Italy","ITA","TUR","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Italy","ITA","USA","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Italy","ITA","VNM","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Latvia","LVA","AUS","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Latvia","LVA","CAN","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Latvia","LVA","CHL","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Latvia","LVA","CHN","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Latvia","LVA","ECU","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Latvia","LVA","EGY","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Latvia","LVA","ESP","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Latvia","LVA","FRA","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Latvia","LVA","HND","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Latvia","LVA","ITA","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Latvia","LVA","JPN","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Latvia","LVA","NGA","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Latvia","LVA","NOR","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Latvia","LVA","TUR","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Latvia","LVA","USA","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Latvia","LVA","VNM","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Norway","NOR","AUS","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Norway","NOR","CAN","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Norway","NOR","CHL","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Norway","NOR","CHN","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Norway","NOR","ECU","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Norway","NOR","EGY","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Norway","NOR","ESP","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Norway","NOR","FRA","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Norway","NOR","HND","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Norway","NOR","ITA","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Norway","NOR","JPN","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Norway","NOR","NGA","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Norway","NOR","NOR","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Norway","NOR","TUR","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Norway","NOR","USA","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","Norway","NOR","VNM","yes","yes",0.862628896684023,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","UK","GBR","AUS","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","UK","GBR","CAN","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","UK","GBR","CHL","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","UK","GBR","CHN","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","UK","GBR","ECU","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","UK","GBR","EGY","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","UK","GBR","ESP","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","UK","GBR","FRA","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","UK","GBR","HND","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","UK","GBR","ITA","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","UK","GBR","JPN","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","UK","GBR","NGA","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","UK","GBR","NOR","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","UK","GBR","TUR","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","UK","GBR","USA","no","yes",1,"Skretting 2022"
"atlantic salmon","salmo salar","atlantic salmon","UK","GBR","VNM","no","yes",1,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Mauritania","MRT","AUS","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Mauritania","MRT","CAN","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Mauritania","MRT","CHL","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Mauritania","MRT","CHN","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Mauritania","MRT","ECU","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Mauritania","MRT","EGY","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Mauritania","MRT","ESP","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Mauritania","MRT","FRA","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Mauritania","MRT","HND","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Mauritania","MRT","ITA","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Mauritania","MRT","JPN","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Mauritania","MRT","NGA","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Mauritania","MRT","NOR","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Mauritania","MRT","TUR","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Mauritania","MRT","USA","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Mauritania","MRT","VNM","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Morocco","MAR","AUS","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Morocco","MAR","CAN","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Morocco","MAR","CHL","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Morocco","MAR","CHN","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Morocco","MAR","ECU","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Morocco","MAR","EGY","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Morocco","MAR","ESP","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Morocco","MAR","FRA","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Morocco","MAR","HND","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Morocco","MAR","ITA","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Morocco","MAR","JPN","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Morocco","MAR","NGA","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Morocco","MAR","NOR","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Morocco","MAR","TUR","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Morocco","MAR","USA","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Morocco","MAR","VNM","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Turkey","TUR","AUS","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Turkey","TUR","CAN","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Turkey","TUR","CHL","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Turkey","TUR","CHN","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Turkey","TUR","ECU","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Turkey","TUR","EGY","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Turkey","TUR","ESP","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Turkey","TUR","FRA","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Turkey","TUR","HND","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Turkey","TUR","ITA","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Turkey","TUR","JPN","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Turkey","TUR","NGA","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Turkey","TUR","NOR","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Turkey","TUR","TUR","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Turkey","TUR","USA","yes","no",0,"Skretting 2022"
"european pilchard(=sardine)","sardina pilchardus","european sardine","Turkey","TUR","VNM","yes","no",0,"Skretting 2022"
"indian oil sardine","sardinella longiceps","indian oil sardine","India","IND","AUS","yes","no",0,"Skretting 2022"
"indian oil sardine","sardinella longiceps","indian oil sardine","India","IND","CAN","yes","no",0,"Skretting 2022"
"indian oil sardine","sardinella longiceps","indian oil sardine","India","IND","CHL","yes","no",0,"Skretting 2022"
"indian oil sardine","sardinella longiceps","indian oil sardine","India","IND","CHN","yes","no",0,"Skretting 2022"
